,id,name,date,rainfall,longitude,latitude,seconds
2553330,7677,RG_001,2021-06-30T04:55:00,0.0,-79.47811,43.64768,15569700.0
2553331,7677,RG_001,2021-06-30T05:00:00,0.0,-79.47811,43.64768,15570000.0
2553332,7677,RG_001,2021-06-30T05:05:00,0.0,-79.47811,43.64768,15570300.0
2553333,7677,RG_001,2021-06-30T05:10:00,0.0,-79.47811,43.64768,15570600.0
2553334,7677,RG_001,2021-06-30T05:15:00,0.0,-79.47811,43.64768,15570900.0
2553335,7677,RG_001,2021-06-30T05:20:00,0.0,-79.47811,43.64768,15571200.0
2553336,7677,RG_001,2021-06-30T05:25:00,0.0,-79.47811,43.64768,15571500.0
2553337,7677,RG_001,2021-06-30T05:30:00,0.0,-79.47811,43.64768,15571800.0
2553338,7677,RG_001,2021-06-30T05:35:00,0.0,-79.47811,43.64768,15572100.0
2553339,7677,RG_001,2021-06-30T05:40:00,0.0,-79.47811,43.64768,15572400.0
2553340,7677,RG_001,2021-06-30T05:45:00,0.0,-79.47811,43.64768,15572700.0
2553341,7677,RG_001,2021-06-30T05:50:00,0.034,-79.47811,43.64768,15573000.0
2553342,7677,RG_001,2021-06-30T05:55:00,0.024,-79.47811,43.64768,15573300.0
2553343,7677,RG_001,2021-06-30T06:00:00,0.01,-79.47811,43.64768,15573600.0
2553344,7677,RG_001,2021-06-30T06:05:00,0.002,-79.47811,43.64768,15573900.0
2553345,7677,RG_001,2021-06-30T06:10:00,0.004,-79.47811,43.64768,15574200.0
2553346,7677,RG_001,2021-06-30T06:15:00,0.001,-79.47811,43.64768,15574500.0
2553347,7677,RG_001,2021-06-30T06:20:00,0.002,-79.47811,43.64768,15574800.0
2553348,7677,RG_001,2021-06-30T06:25:00,0.001,-79.47811,43.64768,15575100.0
2553349,7677,RG_001,2021-06-30T06:30:00,0.0,-79.47811,43.64768,15575400.0
2553350,7677,RG_001,2021-06-30T06:35:00,0.0,-79.47811,43.64768,15575700.0
2553351,7677,RG_001,2021-06-30T06:40:00,0.0,-79.47811,43.64768,15576000.0
2553352,7677,RG_001,2021-06-30T06:45:00,0.0,-79.47811,43.64768,15576300.0
2553353,7677,RG_001,2021-06-30T06:50:00,0.0,-79.47811,43.64768,15576600.0
2553354,7677,RG_001,2021-06-30T06:55:00,0.0,-79.47811,43.64768,15576900.0
2553355,7677,RG_001,2021-06-30T07:00:00,0.0,-79.47811,43.64768,15577200.0
2553356,7677,RG_001,2021-06-30T07:05:00,0.0,-79.47811,43.64768,15577500.0
2553357,7677,RG_001,2021-06-30T07:10:00,0.0,-79.47811,43.64768,15577800.0
2553358,7677,RG_001,2021-06-30T07:15:00,0.0,-79.47811,43.64768,15578100.0
2553359,7677,RG_001,2021-06-30T07:20:00,0.0,-79.47811,43.64768,15578400.0
2553360,7677,RG_001,2021-06-30T07:25:00,0.0,-79.47811,43.64768,15578700.0
2553361,7677,RG_001,2021-06-30T07:30:00,0.0,-79.47811,43.64768,15579000.0
2553362,7677,RG_001,2021-06-30T07:35:00,0.0,-79.47811,43.64768,15579300.0
2553363,7677,RG_001,2021-06-30T07:40:00,0.0,-79.47811,43.64768,15579600.0
2553364,7677,RG_001,2021-06-30T07:45:00,0.0,-79.47811,43.64768,15579900.0
2553365,7677,RG_001,2021-06-30T07:50:00,0.0,-79.47811,43.64768,15580200.0
2553366,7677,RG_001,2021-06-30T07:55:00,0.0,-79.47811,43.64768,15580500.0
2553367,7677,RG_001,2021-06-30T08:00:00,0.0,-79.47811,43.64768,15580800.0
2553368,7677,RG_001,2021-06-30T08:05:00,0.0,-79.47811,43.64768,15581100.0
2553369,7677,RG_001,2021-06-30T08:10:00,0.0,-79.47811,43.64768,15581400.0
2553370,7677,RG_001,2021-06-30T08:15:00,0.0,-79.47811,43.64768,15581700.0
2553371,7677,RG_001,2021-06-30T08:20:00,0.0,-79.47811,43.64768,15582000.0
2553372,7677,RG_001,2021-06-30T08:25:00,0.0,-79.47811,43.64768,15582300.0
2553373,7677,RG_001,2021-06-30T08:30:00,0.0,-79.47811,43.64768,15582600.0
2553374,7677,RG_001,2021-06-30T08:35:00,0.0,-79.47811,43.64768,15582900.0
2553375,7677,RG_001,2021-06-30T08:40:00,0.0,-79.47811,43.64768,15583200.0
2553376,7677,RG_001,2021-06-30T08:45:00,0.0,-79.47811,43.64768,15583500.0
2553377,7677,RG_001,2021-06-30T08:50:00,0.0,-79.47811,43.64768,15583800.0
2553378,7677,RG_001,2021-06-30T08:55:00,0.0,-79.47811,43.64768,15584100.0
2553379,7677,RG_001,2021-06-30T09:00:00,0.0,-79.47811,43.64768,15584400.0
2553380,7677,RG_001,2021-06-30T09:05:00,0.0,-79.47811,43.64768,15584700.0
2553381,7677,RG_001,2021-06-30T09:10:00,0.0,-79.47811,43.64768,15585000.0
2553382,7677,RG_001,2021-06-30T09:15:00,0.0,-79.47811,43.64768,15585300.0
2553383,7677,RG_001,2021-06-30T09:20:00,0.0,-79.47811,43.64768,15585600.0
2553384,7677,RG_001,2021-06-30T09:25:00,0.0,-79.47811,43.64768,15585900.0
2553385,7677,RG_001,2021-06-30T09:30:00,0.0,-79.47811,43.64768,15586200.0
2553386,7677,RG_001,2021-06-30T09:35:00,0.0,-79.47811,43.64768,15586500.0
2553387,7677,RG_001,2021-06-30T09:40:00,0.0,-79.47811,43.64768,15586800.0
2553388,7677,RG_001,2021-06-30T09:45:00,0.0,-79.47811,43.64768,15587100.0
2553389,7677,RG_001,2021-06-30T09:50:00,0.0,-79.47811,43.64768,15587400.0
2553390,7677,RG_001,2021-06-30T09:55:00,0.0,-79.47811,43.64768,15587700.0
2553391,7677,RG_001,2021-06-30T10:00:00,0.0,-79.47811,43.64768,15588000.0
2553392,7677,RG_001,2021-06-30T10:05:00,0.0,-79.47811,43.64768,15588300.0
2553401,7678,RG_002,2021-06-29T09:35:00,0.0,-79.44362,43.6512,15500100.0
2553402,7678,RG_002,2021-06-29T09:40:00,0.0,-79.44362,43.6512,15500400.0
2553403,7678,RG_002,2021-06-29T09:45:00,0.0,-79.44362,43.6512,15500700.0
2553404,7678,RG_002,2021-06-29T09:50:00,0.0,-79.44362,43.6512,15501000.0
2553405,7678,RG_002,2021-06-29T09:55:00,0.0,-79.44362,43.6512,15501300.0
2553406,7678,RG_002,2021-06-29T10:00:00,0.0,-79.44362,43.6512,15501600.0
2553407,7678,RG_002,2021-06-29T10:05:00,0.0,-79.44362,43.6512,15501900.0
